"Game ID";"Game Name"
"37965";"Pengo"
"37966";"Pitfall!"
"37968";"Pole Position"
"366766";"Pong"
"37969";"Popeye"
"190904";"Preppie! (Atari 8bit conversion)"
"37970";"Q-bert"
"37971";"Qix"
"37972";"Quest For Quintana Roo"
"190899";"Rally Speedway (Atari 8bit conversion)"
"418989";"Ratcatcher"
"37973";"Realsports Baseball"
"44453";"Realsports Basketball"
"37974";"Realsports Football"
"37975";"Realsports Soccer"
"37976";"Realsports Tennis"
"37977";"Rescue On Fractalus!"
"44454";"Road Runner (Prototype)"
"37979";"Robotron - 2084"
"415990";"Runner Bear"
"190896";"Satan's Hollow (Atari 8bit conversion)"
"425069";"Scramble"
"429134";"Shamus (Atari 8bit conversion)"
"367036";"Shamus - Case 2 (Atari 8bit conversion)"
"366811";"Sinistar (Atari 8bit conversion)"
"37981";"Space Dungeon"
"37982";"Space Invaders"
"37983";"Space Shuttle - A Journey Into Space"
"44455";"Spitfire (Prototype)"
"44456";"Sport Goofy (Prototype)"
"190901";"Spy Hunter (Atari 8bit conversion)"
"37984";"Star Raiders"
"37985";"Star Trek - Strategic Operations Simulator"
"37987";"Star Wars - Return Of The Jedi - Death Star Battle"
"37986";"Star Wars"
"44457";"Stargate (Prototype)"
"37988";"Super Breakout"
"37989";"Super Cobra"
"44458";"Super Pac-man"
"429146";"Superfly 1K+ (Atari 8bit conversion)"
"190905";"Tapper (Atari 8bit conversion)"
"44459";"Tempest (Prototype)"
"37915";"Activision Decathlon, The"
"37936";"Dreadnaught Factor, The"
"44447";"Last Starfighter, The (Prototype)"
"368632";"Time Runner (Atari 8bit conversion)"
"44460";"Track and Field (Prototype)"
"429137";"Turmoil (Atari 8bit conversion)"
"190897";"Up'n Down (Atari 8bit conversion)"
"37990";"Vanguard"
"37991";"Wizard Of Wor"
"429140";"Worm War I (Atari 8bit conversion)"
"190900";"Xagon (Atari 8bit conversion)"
"44461";"Xari Arena (Prototype)"
"44462";"Xevious (Prototype)"
"416017";"Yar's Strike (Atari 8bit conversion)"
"37992";"Zaxxon"
"37993";"Zenji"
"37994";"Zone Ranger"
